rating,name,postal_code,city,state,latitude,longitude,review_count,cuisine,WheelchairAccessible,WiFi,BusinessAcceptsCreditCards,Alcohol,NoiseLevel,RestaurantsPriceRange2,RestaurantsAttire,Smoking,RestaurantsReservations,OutdoorSeating,GoodForKids,avg_word_count,wine,chocolate,sum,dim,perfect,sweet,chinese,bread,breakfast,happy,loved,selection,manager,spot,corn,dessert,fantastic,sushi,super,bbq,pastries,crust,brunch,taco,perfectly,dish,asked,wonderful,phoenix,rice,waitress,flavors,mesa,bobby,highly,enjoyed,pho,local,flay,worst,fried,chef,croissant,cool,bakery,horrible,bianco,shop,bacon,cream,absolutely,salsa,spicy,hour,yelp,pittsburgh,enjoy,macarons,prices,italian,feel,friends,list,primanti,ingredients,tea,roasted,light,rude,pork,wings,lobster,ribs,places,chips,roll,terrible,pasta,mexican,cake,yummy,appetizer,ambiance,brisket,friend,cooked,seating,cute,outside,different,flavorful,free,unique,told,salmon,options,lux,town,delivery,huge
0,Denny's,89109,Las Vegas,NV,36.13389103,-115.1373114,51,Chinese,yes,free,yes,none,average,1,casual,no,no,no,yes,74.84313725,0,1,0,0,1,2,0,6,7,0,0,0,5,2,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,15,0,0,0,1,2,0,2,0,3,2,2,0,1,0,8,0,0,1,1,1,0,0,1,1,0,1,0,0,0,6,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1
0,Starbucks,85383,Peoria,AZ,33.7076621,-112.2731621,42,Coffee & Tea,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,82.26190476,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,3,0,1,0,2,1,0,0,0,0,0,2,0,1,0,1,0,1,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,1,0,0,0,1,0,0
1,Asian Cafe Express,85201,Mesa,AZ,33.4140838,-111.8722964,409,Burgers,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,106.0709046,0,0,3,1,19,45,313,1,1,13,18,15,1,14,2,2,24,0,31,4,0,0,0,0,16,92,17,11,30,194,23,15,32,0,20,7,0,4,0,7,144,15,0,5,0,7,0,1,0,2,14,0,58,4,21,0,17,0,83,1,10,31,6,0,5,39,0,13,6,66,25,8,15,26,0,6,3,0,2,0,7,5,8,1,18,32,8,2,8,27,23,4,4,15,0,23,0,14,0,54
1,Barriques,53711,Madison,WI,43.0649299,-89.4165809,52,Chinese,yes,free,yes,beer_and_wine,average,1,casual,no,no,no,yes,94.73076923,77,4,0,0,3,3,0,5,2,2,0,23,0,7,0,0,2,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,4,0,0,14,1,1,0,0,0,2,0,0,4,0,1,0,4,1,1,0,0,7,2,1,3,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,5,0,0,6,0,4,1,3,0,0,0,2,0,3
1,Red Robin Gourmet Burgers,85206,Mesa,AZ,33.38545077,-111.6880869,89,Mexican,yes,no,yes,full_bar,average,2,casual,no,no,yes,yes,103,0,3,0,0,1,3,0,3,1,1,1,3,18,2,0,3,5,0,5,3,0,0,0,0,1,1,22,4,0,0,11,0,0,0,0,2,0,2,0,1,3,0,0,1,0,3,0,0,8,0,2,2,0,7,0,0,7,0,3,0,7,4,3,0,3,2,2,0,4,0,0,0,0,5,0,0,3,0,0,0,1,1,0,0,1,5,3,0,1,10,0,12,2,6,5,0,0,0,0,3
0,Fox's Pizza Den,15140,Pitcairn,PA,40.4023147,-79.7748751,4,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,no,116.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
1,Senor Taco,85340,Litchfield Park,AZ,33.49409684,-112.3377683,72,Italian,yes,no,yes,none,quiet,1,casual,outdoor,no,no,yes,71.68055556,0,0,0,0,1,0,0,0,8,2,1,0,0,0,4,0,0,0,4,0,0,0,0,42,1,1,1,0,1,10,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,1,1,4,16,1,1,0,0,4,0,8,0,2,0,0,0,0,1,0,1,2,0,0,0,0,5,9,0,1,0,21,0,5,0,2,0,4,1,0,0,2,6,4,0,0,6,0,1,0,1,0,7
0,Domino's Pizza,85024,Phoenix,AZ,33.6537309,-112.0641229,14,Breakfast & Brunch,yes,no,yes,none,very_loud,1,casual,outdoor,no,no,yes,85.71428571,0,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,7,0
1,Smith's Food & Drug Centers,89147,Las Vegas,NV,36.1015754,-115.3131657,49,Bars,yes,no,yes,full_bar,average,2,casual,outdoor,no,no,yes,93.08163265,4,0,0,0,2,2,0,1,0,2,0,9,3,0,0,0,1,3,3,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,0,0,2,0,0,0,1,0,1,0,7,1,3,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,7,0,0,1,1,0,4,0,0
0,Romano's Macaroni Grill,28262,Charlotte,NC,35.314615,-80.762724,72,Italian,no,no,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,124.3333333,7,2,0,1,4,0,0,29,1,3,5,1,8,2,0,4,1,0,2,0,0,1,0,0,2,14,12,0,0,1,21,0,0,0,2,4,0,0,0,6,5,2,0,1,0,6,1,1,0,1,1,0,0,2,0,0,5,0,2,21,3,4,0,0,2,0,0,1,2,1,0,6,0,3,0,0,2,35,0,1,3,6,1,0,0,8,0,0,2,6,1,1,0,7,0,2,0,1,0,2
1,Porter,53703,Madison,WI,43.06815722,-89.3949048,8,Bars,yes,free,yes,none,quiet,1,casual,outdoor,no,no,no,106,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,0,1,0,0
1,Saborr,89115,Las Vegas,NV,36.24107612,-115.0770259,94,Burgers,yes,free,yes,beer_and_wine,quiet,1,casual,outdoor,no,no,yes,70.5106383,0,0,0,0,4,1,0,0,13,4,1,2,1,5,5,1,4,0,7,0,0,0,0,47,0,0,0,2,0,13,0,3,0,0,6,5,0,2,0,0,2,0,0,1,0,0,0,1,5,1,2,9,0,4,20,0,1,0,16,0,3,0,0,0,4,0,0,2,0,10,0,0,2,5,6,0,1,0,44,0,3,0,3,0,1,5,2,1,3,1,3,11,1,1,0,4,0,7,0,5
0,Gigi's Cupcakes of Chandler,85248,Chandler,AZ,33.26102598,-111.860156,31,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,102.4516129,0,11,0,0,2,16,0,0,0,1,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,7,0,5,4,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,18,1,0,0,0,1,1,0,8,0,0,1,4,0,3,0,1,0,0,1,3
0,Roasted Barrelhouse & Eatery,15201,Pittsburgh,PA,40.466497,-79.9648206,27,Breakfast & Brunch,yes,no,yes,full_bar,average,2,casual,no,no,yes,no,140.1111111,2,0,0,0,5,2,0,2,0,2,2,2,0,1,0,0,1,0,3,1,0,0,0,0,1,1,4,0,0,0,4,0,0,0,0,1,0,2,0,1,1,1,0,3,0,1,0,0,0,0,1,0,0,2,0,2,3,0,0,4,2,3,6,0,1,2,15,0,0,5,1,0,0,2,0,0,0,0,0,0,0,3,1,7,1,1,0,0,1,6,3,1,1,4,0,5,0,0,0,0
0,Figaro's Pizza,29715,Fort Mill,SC,34.9497646,-80.8470917,6,Sandwiches,yes,no,yes,none,average,4,casual,outdoor,no,no,yes,57.66666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,Chicken Bucket,28052,Mount Holly,NC,35.289374,-81.016997,7,Italian,yes,free,yes,none,quiet,1,casual,outdoor,no,no,yes,96.57142857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Devil's Advocate,85281,Tempe,AZ,33.421676,-111.9243266,153,Italian,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,no,87.08496732,2,0,0,0,7,6,0,1,1,53,5,6,6,15,0,0,3,1,9,1,0,1,0,22,0,0,9,1,1,0,30,0,0,0,1,2,0,1,0,6,5,0,0,11,0,1,0,0,7,0,7,3,3,56,0,0,8,0,20,1,10,20,2,0,1,2,0,5,8,1,26,0,0,7,7,0,7,0,2,0,1,4,4,0,8,4,8,0,3,7,1,2,2,10,0,1,0,9,0,14
0,KFC,89121,Las Vegas,NV,36.1139,-115.066,18,Fast Food,yes,no,yes,none,average,2,casual,no,no,no,yes,96.55555556,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,6,0,0,0,1,0,0
1,Krayvings,89135,Las Vegas,NV,36.1593238,-115.351451,315,Burgers,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,101.4507937,0,19,0,0,25,36,2,17,69,11,23,11,6,30,1,6,9,0,41,58,3,1,2,0,9,13,19,12,2,15,4,6,0,0,13,15,0,5,0,0,3,2,0,21,0,4,0,0,15,2,15,3,6,1,11,0,15,0,15,2,27,8,6,0,18,8,1,15,2,1,0,0,0,20,3,2,3,0,0,1,21,0,2,0,17,13,13,4,11,19,18,47,1,8,24,44,0,12,1,16
1,Hong Phat Restaurant,28208,Charlotte,NC,35.2369429,-80.8743453,7,Bars,yes,no,no,none,average,1,casual,outdoor,no,no,yes,78,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Pizza Hut,44134,Parma,OH,41.402915,-81.6904069,5,Bars,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1
1,Prankster's Gar and Brill,85282,Tempe,AZ,33.407769,-111.9230421,47,Bakeries,yes,no,yes,full_bar,average,1,casual,outdoor,no,yes,yes,95.82978723,0,0,0,0,2,0,0,0,0,2,1,4,2,3,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,6,0,1,0,1,1,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,7,7,0,0,0,3,0,0,2,0,10,0,0,0,1,0,1,0,2,0,1,1,0,0,5,1,2,1,5,3,0,3,0,2,0,0,0,2,0,5
1,Coffee Hunter,89123,Henderson,NV,36.0556782,-115.1186809,118,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,113.4830508,0,25,0,0,23,22,0,1,2,6,5,10,1,22,0,1,5,2,23,0,15,1,0,0,1,0,5,6,0,0,0,9,0,0,7,6,0,17,0,0,0,1,2,17,1,1,0,47,17,29,4,0,0,0,6,0,2,0,3,0,13,8,2,0,2,16,2,3,0,0,0,0,0,9,0,1,0,0,0,0,4,0,3,0,7,1,5,10,3,12,1,9,12,4,2,10,0,15,0,5
1,El Birotazo,89104,Las Vegas,NV,36.1593088,-115.0823087,38,Fast Food,yes,no,yes,beer_and_wine,average,1,casual,no,no,no,yes,106.1052632,0,0,0,0,2,0,0,7,0,3,1,0,0,0,1,0,2,0,2,0,0,0,0,7,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,9,2,0,0,1,0,1,0,0,3,0,0,0,0,1,2,2,4,0,0,0,1,0,1,0,0,18,0,0,0,0,0,1,0,2,0,2,1,0,0,0,6,0,0,0,3,0,3
0,McDonald's,89031,North Las Vegas,NV,36.26232617,-115.1794856,20,Bars,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,54.95,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Starbucks,85382,Peoria,AZ,33.6817077,-112.2366249,3,Fast Food,yes,no,yes,none,average,1,casual,no,no,no,yes,35.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Chardon BrewWorks & Eatery,44024,Chardon,OH,41.583635,-81.209232,20,Bars,yes,free,yes,beer_and_wine,average,2,casual,outdoor,no,no,no,99.85,0,0,0,0,0,0,0,2,0,1,1,3,0,1,0,1,3,0,1,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,4,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,2,0,0
0,Landmark Diner Restaurant,28205,Charlotte,NC,35.2139521,-80.7694542,197,Bars,yes,no,yes,full_bar,average,1,casual,outdoor,no,no,yes,113.6091371,0,18,0,0,5,10,0,22,72,5,12,5,12,13,7,55,4,0,8,1,3,2,5,0,6,10,22,8,0,5,36,1,0,0,2,9,0,3,0,4,17,6,0,6,4,5,0,1,9,12,8,1,0,12,3,0,3,0,23,7,7,11,4,0,1,3,2,6,8,9,2,1,2,10,0,0,8,1,0,33,7,4,1,0,12,13,3,0,5,12,2,0,1,15,1,10,0,12,0,48
0,MAD Greens - Frank Lloyd Wright Blvd.,85260,Scottsdale,AZ,33.6201371,-111.8768544,39,Bars,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,103.2307692,1,0,0,0,2,2,1,0,1,4,4,0,2,3,0,0,2,0,9,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,2,3,0,2,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2,0,2,0,1,0,3,0,0,0,5,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,3,1,7,1,1,0,4,0,0,0,1
0,Cross Plains Family Restaurant,53528,Cross Plains,WI,43.1112226,-89.6430384,3,Bars,yes,free,yes,none,quiet,1,casual,outdoor,no,no,yes,178.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,Taste of Italy,85338,Goodyear,AZ,33.4119474,-112.3934026,112,Bars,yes,free,yes,beer_and_wine,average,1,casual,outdoor,no,no,yes,78.16071429,3,0,0,0,5,2,0,12,0,3,4,0,1,2,0,2,3,0,2,3,0,19,0,0,1,3,6,1,2,0,1,3,0,0,8,4,0,4,0,1,4,0,0,2,0,5,0,0,0,0,5,0,1,4,3,0,8,0,14,37,3,3,0,0,4,0,0,2,4,0,27,0,0,5,1,1,3,23,0,0,5,2,0,0,1,8,2,0,1,2,2,6,0,6,0,1,0,6,7,2
0,Rosati's Pizza,89084,North Las Vegas,NV,36.26403648,-115.1175779,114,Bars,yes,no,yes,beer_and_wine,average,2,casual,outdoor,no,no,yes,94.31578947,2,1,0,0,6,2,0,7,0,3,3,0,6,2,0,0,1,0,5,0,0,32,0,0,0,24,8,2,0,0,2,0,0,0,1,3,0,2,0,1,2,1,0,0,0,4,0,0,1,1,1,0,3,8,0,0,5,0,4,9,1,0,0,0,5,0,0,2,11,0,22,0,1,3,2,0,3,3,0,0,3,5,0,0,1,3,3,2,1,10,0,0,0,6,0,4,0,11,24,1
1,Five Guys Burgers and Fries,85008,Phoenix,AZ,33.478112,-111.986534,52,Chinese,yes,no,yes,none,average,2,casual,no,no,yes,yes,101.3076923,0,1,0,0,5,1,0,0,0,2,2,0,4,2,0,0,3,0,6,0,0,0,0,0,2,1,4,0,2,0,0,1,0,0,0,2,0,1,0,1,1,0,0,3,0,0,0,0,4,0,2,0,0,0,0,0,5,0,3,0,2,1,3,0,1,1,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,6,1,1,3,4,2,10,0,1,0,3,0,3,0,1
0,Panera Bread,85392,Avondale,AZ,33.46437576,-112.2742707,54,Bakeries,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,104.3333333,0,2,0,0,0,2,0,22,2,2,1,0,8,0,0,0,0,0,3,2,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1,16,1,0,0,2,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,6,0,1,2,0,0,0,0,0,4,3,3,2,0,1,1,0,0,0,2,2,1,0,1,3,0,6,0,6,0,4,0,0,0,0
1,Hi Sound Karaoke,15217,Pittsburgh,PA,40.43787934,-79.91901019,3,Pizza,yes,free,yes,beer_and_wine,average,2,casual,outdoor,yes,no,yes,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Hungry Howie's Pizza,28273,Charlotte,NC,35.1362054,-80.9369244,14,Sandwiches,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,82.85714286,0,0,0,0,1,1,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,9,0
1,Carrabba's Italian Grill,28078,Huntersville,NC,35.4403671,-80.8706902,21,Bars,yes,free,yes,full_bar,quiet,2,casual,outdoor,yes,no,yes,114.1904762,0,1,0,0,0,0,0,8,0,1,1,0,3,0,0,2,0,0,0,0,0,1,0,0,2,4,5,1,0,0,2,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,1,0,0,0,0,6,1,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,1,0,0,3,2,0,0,0,6,0,0,0,0,2,0,0,0,0,1
0,McDonald's,53598,Windsor,WI,43.194203,-89.338106,3,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,111.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,Barriques,53704,Madison,WI,43.0931608,-89.3497288,16,Bakeries,yes,free,yes,beer_and_wine,quiet,1,casual,outdoor,no,no,yes,146.6875,10,2,0,0,0,0,0,2,4,0,0,5,1,1,0,0,1,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,2,0,1,0,0,0,2,0,1,2,0,1,0,0,0,2,0,1,0,2,1,1,2,0,1,0,2,0,3,0,1,0,1
0,Chipotle Mexican Grill,44039,North Ridgeville,OH,41.3866526,-81.9748638,15,Bars,yes,no,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,106.0666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,5,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0
0,The Habit Burger Grill,85392,Avondale,AZ,33.464138,-112.278776,15,Fast Food,yes,free,yes,none,average,1,casual,no,no,yes,yes,62.46666667,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,The Java Grounds Coffee House,85382,Peoria,AZ,33.6804949,-112.239922,58,Pizza,no,free,yes,none,average,1,casual,outdoor,no,yes,yes,65.81034483,0,4,0,0,2,3,0,0,9,3,3,2,2,3,0,0,1,0,2,0,3,0,1,0,0,0,2,0,1,1,0,2,0,0,3,4,0,13,0,0,0,0,1,3,1,0,0,16,0,0,0,1,1,1,1,0,2,0,2,0,0,3,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,4,0,2,0,1,0,7,2,3,1,1,4,1,0,0,1,0,4,0,0
1,Showmar's - Providence Commons,28277,Charlotte,NC,35.0665073,-80.7712206,26,Coffee & Tea,yes,free,yes,none,loud,1,casual,outdoor,no,yes,yes,84.30769231,0,1,0,0,0,4,0,2,0,4,1,1,2,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,McDonald's,85209,Mesa,AZ,33.3781959,-111.6355259,9,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,123.2222222,0,0,0,0,0,0,0,0,4,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0
0,55 Chicago,85225,Chandler,AZ,33.3004264,-111.8422679,49,Fast Food,yes,free,yes,full_bar,average,2,casual,no,no,yes,no,108.3673469,0,0,0,0,0,4,0,7,0,8,4,3,5,1,0,1,4,0,0,0,0,3,0,0,0,19,4,1,2,0,3,2,0,0,1,1,0,1,0,2,0,0,0,6,0,1,0,0,0,0,1,0,0,7,0,0,2,0,1,5,2,4,4,0,1,0,0,2,0,3,0,0,0,3,0,0,2,2,0,0,0,2,1,0,4,5,3,0,7,3,0,0,1,3,1,3,0,1,0,3
1,SLICE on Broadway,15216,Pittsburgh,PA,40.4041353,-80.0304603,74,Bars,no,no,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,110.4054054,1,1,0,0,9,3,0,2,0,4,6,4,1,3,2,0,4,0,8,0,0,38,0,1,4,2,5,2,0,0,0,1,0,0,2,4,0,2,0,0,0,0,0,0,1,3,0,10,3,1,3,0,3,5,1,14,3,0,1,6,5,0,0,0,7,0,2,4,1,2,0,0,0,5,0,6,0,1,0,0,4,0,0,0,3,0,5,0,0,2,0,3,2,1,0,0,0,7,14,8
0,Salsarita's Fresh Cantina,28210,Charlotte,NC,35.1157704,-80.8569737,19,Bars,yes,free,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,89.05263158,0,0,0,0,2,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,2,0,3,2,0,0,0,1,0,1,0,0,0,1
1,Tomori's Pizza & Subs,44107,Lakewood,OH,41.4769403,-81.80644656,47,Breakfast & Brunch,yes,no,yes,none,quiet,2,casual,outdoor,no,no,yes,89.9787234,3,0,0,0,7,2,0,2,0,1,3,0,0,1,0,0,3,0,9,1,0,26,0,0,8,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,2,0,0,5,0,2,3,4,0,0,0,1,13,2,0,1,0,17,0,0,1,1,0,0,2,0,2,0,2,0,13,0,1,0,0,0,0,1,4,0,0,1,4,3,1,1,1,0,1,0,0,10,1
